"user","leave_type","created_at","booking_unit","total","working","deducted","actioner","start_time","end_time","actioned_at","status","reason","decline_reason"
"43943f3700666e99b0dd5e4e206823d9","Holiday",2016-11-03,"Days",1,0,0,"Åsa Nyström",2016-12-25,2016-12-26,2016-11-06,"Authorised","Christmas! This is a tough one for Heroes, since it's a world holiday. I drive on Christmas and will check Twitter/email periodically throughout the day. Julia said that Christmas isn't something she celebrates, so she plans to be available. Last year, Christmas was very low-flow on Twitter.",""
"0a294edffd9dbf490f0e3f585dece0ba","Holiday",2016-12-19,"Days",1,1,0,"Juliet Chen",2016-12-26,2016-12-27,2016-12-19,"Authorised","Buffer off day",""
"bab12f40767fd89210755b943bc143e5","Holiday",2016-12-06,"Days",5,5,0,"Federico Weber",2016-12-26,2016-12-31,2016-12-06,"Authorised","would love to spend some good time with the family during Christmas Holidays. Thanks!",""
"29e99ba245bcd3e96ef37cecaba767fb","Vacation",2016-11-10,"Days",1,1,0,"Kevan Lee",2016-12-26,2016-12-27,2016-11-11,"Authorised","",""
"1a0a1ea0165fdee3ce495fcb38c71c7e","Holiday",2016-12-20,"Days",1,1,0,"Todd Balsley",2016-12-26,2016-12-27,2016-12-20,"Authorised","",""
"0799c8f72fc565ccc91f4a7910e0c114","Holiday",2016-11-09,"Days",6,5,0,"Michael Erasmus",2016-12-26,2017-01-01,2016-11-09,"Authorised","Christmas and New Years",""
"036bfcc26928e4bd099ff3347164933a","Vacation",2016-12-18,"Days",10,5,0,"Joel Gascoigne",2016-12-26,2017-01-05,2016-12-19,"Authorised","",""
"036bfcc26928e4bd099ff3347164933a","Vacation",2016-12-18,"Days",10,3,0,"Joel Gascoigne",2016-12-26,2017-01-05,2016-12-19,"Authorised","",""
"ededb2f842258f5ce3a808d11517ed4e","Holiday",2016-12-22,"Days",1,1,0,"Ross Parmly",2016-12-26,2016-12-27,2016-12-22,"Authorised","Christmas",""
"5698b98ad8fd71a7f1db2058e5bacac0","Holiday",2016-12-22,"Days",1,1,0,"Danny Mulcahy",2016-12-26,2016-12-27,2016-12-22,"Authorised","Buffer closed & Bank Holiday",""
"737a080d33bdd6d8a35585018488c315","Vacation",2016-12-21,"Days",8,5,0,"Tyler Wanlass",2016-12-26,2017-01-03,2016-12-21,"Authorised","",""
"737a080d33bdd6d8a35585018488c315","Vacation",2016-12-21,"Days",8,1,0,"Tyler Wanlass",2016-12-26,2017-01-03,2016-12-21,"Authorised","",""
"d6bfab9d706048810942c077e605f0c2","Holiday",2016-11-06,"Days",2,2,0,"Leo Widrich",2016-12-26,2016-12-28,2016-11-16,"Authorised","Boxing day and Bank Holiday (Christmas Day substitute UK)",""
"1fb4d90b83306811646f048eece572a0","Vacation",2016-12-21,"Days",3,3,0,"Rodolphe Dutel",2016-12-26,2016-12-29,2016-12-21,"Authorised","",""
"2540f0d20d1e073ef8338baf81d3a428","Holiday",2016-12-15,"Days",1,1,0,"Carolyn Kopprasch",2016-12-26,2016-12-27,2016-12-15,"Authorised","Travel day, and I think we are closed this day anyway. :) ",""
"f53d84afd4d587e789fe38fbf504a4c4","Holiday",2016-12-05,"Days",1,1,0,"Niel de la Rouviere",2016-12-26,2016-12-27,2016-12-05,"Authorised","Public Holiday (Day of Goodwill)",""
"8045ac0a7227f48e896b9ff248567378","Holiday",2016-11-21,"Days",1,1,0,"Colin Ross",2016-12-26,2016-12-27,2016-11-21,"Authorised","Public holiday",""
"1b93e3f070f91d97a2c3fc8b1c2a7f8d","Holiday",2016-11-29,"Days",2,2,0,"Stephanie Lee",2016-12-26,2016-12-28,2016-11-29,"Authorised","Christimas time with family <3",""
"0029a61f8c9175eb65c6c64023298f19","Holiday",2016-12-14,"Days",1,1,0,"Daniel Feeney",2016-12-26,2016-12-27,2016-12-14,"Authorised","",""
"df9898277f15daf66ac4cffe466d4c18","Holiday",2016-11-21,"Days",1,1,0,"Dave Chapman",2016-12-26,2016-12-27,2016-11-21,"Authorised","Buffer closed",""
"808c843d9e6ed8ef5300987608d854d1","Vacation",2016-11-08,"Days",5,5,0,"Leo Widrich",2016-12-26,2016-12-31,2016-11-16,"Authorised","Christmas / New Year's -- I checked with the team to see how this feels, and all looks good there. I'll probably still be around & online should anything come up :) Keen to hear how this feels!",""
"c11aea303186c454a838388c27ce8fcd","Vacation",2016-12-19,"Days",2,2,0,"Joel Gascoigne",2016-12-26,2016-12-28,2016-12-19,"Authorised","Christmas holiday",""
"5ecac2f3d7e632e351852349b4863dac","Holiday",2016-12-15,"Days",1,1,0,"Katie Womersley",2016-12-26,2016-12-27,2016-12-15,"Authorised","Buffer Closed :)",""
"c440b7b1219e651c2e9fee9ae4ea5ae1","Holiday",2016-12-19,"Days",1,1,0,"José Gilgado",2016-12-26,2016-12-27,2016-12-19,"Authorised","",""
"32f6c2a1ab98d7699199b3385664862d","Vacation",2016-12-16,"Days",5,5,0,"Courtney Seiter",2016-12-26,2016-12-31,2016-12-21,"Authorised","",""
"052c0331eab1a136aeb661ab86eb0937","Holiday",2016-12-06,"Days",5,5,0,"Spencer Lanoue",2016-12-26,2016-12-31,2016-12-06,"Authorised","",""
"f4450e26b88a2b25ff27de0908f4b819","Holiday",2016-12-20,"Days",1,1,0,"Karinna Briseno",2016-12-26,2016-12-27,2016-12-20,"Authorised","",""
"b861ff1d40ac5222cb3c9326f435f74d","Holiday",2016-10-13,"Days",1,1,0,"Mike San Roman",2016-12-26,2016-12-27,2016-10-24,"Authorised","Christmas Day :) ",""
"3b1970e13a8d64feb0230dbf461f231f","Holiday",2016-11-07,"Days",1,1,0,"Katie Womersley",2016-12-26,2016-12-27,2016-11-07,"Authorised","Christmas Day (in lieu) ",""
"a7ea20db92ff37bdc2f29e4a4faf51e7","Holiday",2016-12-15,"Days",1,1,0,"Katie Womersley",2016-12-26,2016-12-27,2016-12-15,"Authorised","Buffer Closed :)",""
"701d40d3979bda271f55ee8668fed9f0","Vacation",2016-11-08,"Days",5,5,0,"Kevan Lee",2016-12-26,2016-12-31,2016-11-08,"Authorised","",""
"447138f970c8e5c7d9b0fd4acebfe432","Holiday",2016-09-22,"Days",2,2,0,"Åsa Nyström",2016-12-26,2016-12-28,2016-09-22,"Authorised","UK bank holidays",""
"ed4024792bf94b8e1d9277906855d82e","Holiday",2016-12-15,"Days",8,5,0,"Super Mishra",2016-12-26,2017-01-03,2016-12-15,"Authorised","Christmas/New Years :)",""
"ed4024792bf94b8e1d9277906855d82e","Holiday",2016-12-15,"Days",8,1,0,"Super Mishra",2016-12-26,2017-01-03,2016-12-15,"Authorised","Christmas/New Years :)",""
"70e39b4dc74375bb29e15606ca933f0e","Holiday",2016-12-15,"Days",1,1,0,"Katie Womersley",2016-12-26,2016-12-27,2016-12-15,"Authorised","Buffer Closed :)",""
"c9f35431cb9f6fb055c07771acf842be","Holiday",2016-12-20,"Days",1,1,0,"Jess Williams",2016-12-26,2016-12-27,2016-12-20,"Authorised","",""
"70e39b4dc74375bb29e15606ca933f0e","Vacation",2016-12-24,"Days",4,4,0,"Katie Womersley",2016-12-27,2016-12-31,2016-12-24,"Authorised","Rest and relaxation :)",""
"43943f3700666e99b0dd5e4e206823d9","Vacation",2016-11-21,"Days",4,4,0,"Courtney Seiter",2016-12-27,2016-12-31,2016-12-01,"Authorised","I'll be in CA following Christmas to visit family. Joel has to go back to CO to work in his 2nd week as a police officer (so exciting!), so he won't be there to help watch the kids. I thought it'd be easiest to take it off and fully enjoy the family time. Thank you for considering!! 😁",""
"a7ea20db92ff37bdc2f29e4a4faf51e7","Personal day",2016-12-15,"Days",1,1,0,"Katie Womersley",2016-12-27,2016-12-28,2016-12-15,"Authorised","Would love to take this day off to spend the entire day with my parents :) ",""
"3b1970e13a8d64feb0230dbf461f231f","Holiday",2016-12-07,"Days",1,1,0,"Katie Womersley",2016-12-27,2016-12-28,2016-12-07,"Authorised","",""
"f4450e26b88a2b25ff27de0908f4b819","Vacation",2016-12-20,"Days",1,1,0,"Darcy Peters",2016-12-27,2016-12-28,2016-12-20,"Authorised","",""
"b861ff1d40ac5222cb3c9326f435f74d","Holiday",2016-11-08,"Days",4,4,0,"Katie Womersley",2016-12-27,2016-12-31,2016-11-11,"Authorised","I'd like to fully disconnect for Christmas week with my family in Colorado. :)",""
"df9898277f15daf66ac4cffe466d4c18","Holiday",2016-12-15,"Days",1,1,0,"Dave Chapman",2016-12-27,2016-12-28,2016-12-15,"Authorised","UK Bank Holiday",""
"5ecac2f3d7e632e351852349b4863dac","Vacation",2016-12-25,"Days",4,4,0,"Katie Womersley",2016-12-27,2016-12-31,2016-12-30,"Authorised","tl;dr: Taking some time off to spend with my family at my grand-mother's house, and rest before 2017 :) ",""
"8045ac0a7227f48e896b9ff248567378","Holiday",2016-11-21,"Days",1,1,0,"Colin Ross",2016-12-27,2016-12-28,2016-11-21,"Authorised","Public holiday",""
"f53d84afd4d587e789fe38fbf504a4c4","Holiday",2016-12-05,"Days",1,1,0,"Niel de la Rouviere",2016-12-27,2016-12-28,2016-12-05,"Authorised","Public Holiday (Holiday Observed)",""
"5698b98ad8fd71a7f1db2058e5bacac0","Holiday",2016-12-22,"Days",1,1,0,"Danny Mulcahy",2016-12-27,2016-12-28,2016-12-22,"Authorised","Bank Holiday",""
"ededb2f842258f5ce3a808d11517ed4e","Personal day",2016-12-22,"Days",0.5,0.5,0,"Åsa Nyström",2016-12-27,2016-12-27,2016-12-22,"Authorised","",""
"74d90ded19160ce5c6f0ae272afba85e","Vacation",2016-12-15,"Days",1,1,0,"Todd Balsley",2016-12-27,2016-12-28,2016-12-15,"Authorised","Post-holiday travel",""
"1a0a1ea0165fdee3ce495fcb38c71c7e","Vacation",2016-12-20,"Days",1,1,0,"Åsa Nyström",2016-12-27,2016-12-28,2016-12-20,"Authorised","",""
"0a294edffd9dbf490f0e3f585dece0ba","Holiday",2016-12-19,"Days",1,1,0,"Juliet Chen",2016-12-27,2016-12-28,2016-12-19,"Authorised","UK Bank holiday",""
"f53d84afd4d587e789fe38fbf504a4c4","Vacation",2016-12-13,"Days",3,3,0,"Sunil Sadasivan",2016-12-28,2016-12-31,2016-12-19,"Authorised","Holiday time with family. Disconnecting & reflecting.",""
"2540f0d20d1e073ef8338baf81d3a428","Vacation",2016-12-15,"Days",3,3,0,"Courtney Seiter",2016-12-28,2016-12-31,2016-12-21,"Authorised","Vacation! :) ",""
"d6bfab9d706048810942c077e605f0c2","Vacation",2016-11-06,"Days",10,3,0,"Leo Widrich",2016-12-28,2017-01-07,2016-11-16,"Authorised","Going back to Sydney to see friends and organize some life things (bank, tax, drivers license, doctor, etc) . Would be nice to have a chunk of time off whilst I will be checking in on things and available to jump on :)",""
"d6bfab9d706048810942c077e605f0c2","Vacation",2016-11-06,"Days",10,5,0,"Leo Widrich",2016-12-28,2017-01-07,2016-11-16,"Authorised","Going back to Sydney to see friends and organize some life things (bank, tax, drivers license, doctor, etc) . Would be nice to have a chunk of time off whilst I will be checking in on things and available to jump on :)",""
"ededb2f842258f5ce3a808d11517ed4e","Personal day",2016-12-22,"Days",0.5,0.5,0,"Åsa Nyström",2016-12-28,2016-12-28,2016-12-22,"Authorised","",""
"3a5e2d7d20f266dee1f3a2f5b84874b4","Bereavement",2016-12-27,"Days",2,2,0,"Maxime Berthelot",2016-12-28,2016-12-30,2016-12-27,"Authorised","Need to travel back to France - Family bereavement",""
"453ad412b18746637e969f17f38acc2a","Vacation",2016-12-21,"Days",1,1,0,"Todd Balsley",2016-12-28,2016-12-29,2016-12-21,"Authorised","Family time",""
"3b1970e13a8d64feb0230dbf461f231f","Vacation",2016-12-07,"Days",3,3,0,"Katie Womersley",2016-12-28,2016-12-31,2016-12-07,"Authorised","",""
"d8e10ed2c067f740833470f48d852958","Vacation",2016-12-22,"Days",1,1,0,"Ross Parmly",2016-12-28,2016-12-29,2016-12-22,"Authorised","A day off to spend with Leeanne over the holidays :)",""
"47f0146c1c1b31dbb716cfa371047099","Vacation",2016-12-14,"Hours",4.5,4.5,0,"Darcy Peters",2016-12-28,2016-12-28,2016-12-15,"Authorised","",""
"c9f35431cb9f6fb055c07771acf842be","Vacation",2016-12-20,"Days",0.5,0.5,0,"Todd Balsley",2016-12-28,2016-12-29,2016-12-20,"Authorised","Christmas vaca",""
"df9898277f15daf66ac4cffe466d4c18","Vacation",2016-12-15,"Days",0.5,0.5,0,"Ross Parmly",2016-12-28,2016-12-29,2016-12-20,"Authorised","Christmas family time",""
"0029a61f8c9175eb65c6c64023298f19","Vacation",2016-12-14,"Days",1,1,0,"Todd Balsley",2016-12-29,2016-12-30,2016-12-15,"Authorised","Traveling to CA",""
"29e99ba245bcd3e96ef37cecaba767fb","Vacation",2016-11-10,"Days",2,2,0,"Kevan Lee",2016-12-29,2016-12-31,2016-11-11,"Authorised","",""
"47f0146c1c1b31dbb716cfa371047099","Vacation",2016-12-14,"Days",2,2,0,"Darcy Peters",2016-12-29,2016-12-31,2016-12-15,"Authorised","",""
"df9898277f15daf66ac4cffe466d4c18","Vacation",2016-12-15,"Days",0.5,0.5,0,"Ross Parmly",2016-12-29,2016-12-30,2016-12-20,"Authorised","Christmas family time",""
"824115817fdd2011e89a9e3b5992da84","Holiday",2016-12-05,"Days",1,1,0,"Julian Winternheimer",2016-12-30,2016-12-31,2016-12-05,"Authorised","Would love to take advantage of being home and spend time with friends/family. If this week does end up being busy, I can be available.",""
"5698b98ad8fd71a7f1db2058e5bacac0","Vacation",2016-12-22,"Days",1,1,0,"Ross Parmly",2016-12-30,2016-12-31,2016-12-22,"Authorised","Holiday for Christmas day with friends",""
"179959cd41687d05c64dc9e3eb7c7c03","Vacation",2016-12-20,"Days",1,1,0,"Darcy Peters",2016-12-30,2016-12-31,2016-12-21,"Authorised","",""
"47fcea40b79942741413a84dd0627c3c","Holiday",2016-12-20,"Days",1,1,0,"Emily Plummer",2016-12-30,2016-12-31,2016-12-20,"Authorised","",""
"4e2a091fa21b02dbc83223e64198e724","Holiday",2016-12-13,"Days",1,1,0,"Brian Peters",2016-12-30,2016-12-31,2016-12-13,"Authorised","",""
"447138f970c8e5c7d9b0fd4acebfe432","Vacation",2016-12-27,"Days",0.5,0.5,0,"Åsa Nyström",2016-12-30,2016-12-31,2017-01-04,"Authorised","If possible would like to take the afternoon off to drive up North. I was planning to go on Saturday but would love a bit of extra time to spend with Alan's family. No worries if not, I know it's a bit short notice!",""
"df9898277f15daf66ac4cffe466d4c18","Vacation",2016-12-15,"Days",0.5,0.5,0,"Ross Parmly",2016-12-30,2016-12-31,2016-12-20,"Authorised","Christmas family time",""
"47f0146c1c1b31dbb716cfa371047099","Holiday",2016-12-14,"Days",3,0,0,"Paul Thomson",2016-12-31,2017-01-03,2016-12-14,"Authorised","",""
"47f0146c1c1b31dbb716cfa371047099","Holiday",2016-12-14,"Days",3,1,0,"Paul Thomson",2016-12-31,2017-01-03,2016-12-14,"Authorised","",""
"43943f3700666e99b0dd5e4e206823d9","Holiday",2016-11-20,"Days",1,0,0,"Darcy Peters",2017-01-01,2017-01-02,2016-11-20,"Authorised","New Year's Day Holiday",""
"447138f970c8e5c7d9b0fd4acebfe432","Holiday",2016-09-22,"Days",1,1,0,"Åsa Nyström",2017-01-02,2017-01-03,2016-09-22,"Authorised","UK bank holiday",""
"d8e10ed2c067f740833470f48d852958","Holiday",2016-12-29,"Days",1,1,0,"Mick Mahady",2017-01-02,2017-01-03,2016-12-29,"Authorised","",""
"3b1970e13a8d64feb0230dbf461f231f","Holiday",2016-11-07,"Days",1,1,0,"Katie Womersley",2017-01-02,2017-01-03,2016-11-07,"Authorised","New Year's Day",""
"a7ea20db92ff37bdc2f29e4a4faf51e7","Holiday",2016-12-15,"Days",1,1,0,"Katie Womersley",2017-01-02,2017-01-03,2016-12-15,"Authorised","Buffer Closed :)",""
"b861ff1d40ac5222cb3c9326f435f74d","Holiday",2016-12-15,"Days",1,1,0,"Katie Womersley",2017-01-02,2017-01-03,2016-12-15,"Authorised","Buffer Closed :)",""
"c9f35431cb9f6fb055c07771acf842be","Holiday",2016-12-20,"Days",1,1,0,"Jess Williams",2017-01-02,2017-01-03,2016-12-20,"Authorised","",""
"70e39b4dc74375bb29e15606ca933f0e","Holiday",2016-12-15,"Days",1,1,0,"Katie Womersley",2017-01-02,2017-01-03,2016-12-15,"Authorised","Buffer Closed :)",""
"df9898277f15daf66ac4cffe466d4c18","Holiday",2016-11-21,"Days",1,1,0,"Dave Chapman",2017-01-02,2017-01-03,2016-11-21,"Authorised","Buffer closed",""
"5ecac2f3d7e632e351852349b4863dac","Holiday",2016-12-15,"Days",1,1,0,"Katie Womersley",2017-01-02,2017-01-03,2016-12-15,"Authorised","Buffer Closed :)",""
"f53d84afd4d587e789fe38fbf504a4c4","Holiday",2016-12-05,"Days",1,1,0,"Niel de la Rouviere",2017-01-02,2017-01-03,2016-12-05,"Authorised","Public Holiday",""
"8045ac0a7227f48e896b9ff248567378","Holiday",2016-11-21,"Days",1,1,0,"Colin Ross",2017-01-02,2017-01-03,2016-11-21,"Authorised","Public holiday",""
"02e04ab165078b7cd714a9f8c8b2b5c3","Holiday",2016-12-05,"Days",1,1,0,"Courtney Seiter",2017-01-02,2017-01-03,2016-12-05,"Authorised","",""
"5698b98ad8fd71a7f1db2058e5bacac0","Holiday",2016-12-22,"Days",1,1,0,"Danny Mulcahy",2017-01-02,2017-01-03,2016-12-22,"Authorised","Buffer closed & Bank Holiday",""
"c440b7b1219e651c2e9fee9ae4ea5ae1","Holiday",2016-12-26,"Days",1,1,0,"José Gilgado",2017-01-02,2017-01-03,2016-12-26,"Authorised","",""
"0a294edffd9dbf490f0e3f585dece0ba","Vacation",2016-09-18,"Days",1,1,0,"Todd Balsley",2017-01-02,2017-01-03,2016-09-19,"Authorised","Family visiting us in London, would love to take them around! :D",""
"c440b7b1219e651c2e9fee9ae4ea5ae1","Vacation",2016-12-26,"Days",3,3,0,"Steven Cheng",2017-01-03,2017-01-06,2016-12-26,"Authorised","Hi Steven! Sorry for the late notice but some plans have come up with the family to go to ski and I'd love to take 3 days off to do that plus the 6th, wihch is a public holiday here in Spain. We haven't booked anything yet so don't worry if you feel it's not ok. ",""
"1c8222869afbd2e788e3a1fa3cb76fd9","Vacation",2016-12-15,"Days",1,1,0,"Courtney Seiter",2017-01-03,2017-01-04,2016-12-21,"Authorised","My daughter's birthday and a day after my parents arrive to visit us from SA, so I would love to spend the time with family",""
"f02928342b7c901f5046d15e9b7d60c6","Vacation",2016-12-30,"Days",1,1,0,"Michael Erasmus",2017-01-03,2017-01-04,2016-12-30,"Authorised","Would love to take the Tuesday off and go skiing!",""
"447138f970c8e5c7d9b0fd4acebfe432","Vacation",2016-11-24,"Days",1,1,0,"Åsa Nyström",2017-01-03,2017-01-04,2016-11-24,"Authorised","Going up North to surprise Alan for New Year, would love the extra day to spend with his family before heading back :)",""
"f784adcca7a2b1034b221439f3cc3cb7","Holiday",2016-12-19,"Days",1,1,0,"Mike San Roman",2017-01-06,2017-01-07,2016-12-19,"Authorised","Epiphany",""
"c440b7b1219e651c2e9fee9ae4ea5ae1","Holiday",2016-12-26,"Days",1,1,0,"José Gilgado",2017-01-06,2017-01-07,2016-12-26,"Authorised","",""
"737a080d33bdd6d8a35585018488c315","Holiday",2016-12-21,"Days",1,1,0,"Ivana Zuber",2017-01-06,2017-01-07,2016-12-21,"Authorised","Holiday in Croatia :)",""
"05b221cd8dd22a166ed10e22c9b0906a","Holiday",2017-01-03,"Days",0.5,0.5,0,"Marcus Wermuth",2017-01-06,2017-01-07,2017-01-03,"Authorised","Its a national holiday here in Italy, but I'll only do the PM as I worked half a day yesterday on the 2nd of Jan to compensate and have someone online the whole week :) I hope thats good, let me know Sunil :)",""
"98aeab9fb68ac3fa0e55865c2d44897b","Wellness Day",2017-01-06,"Days",1,1,0,"Todd Balsley",2017-01-10,2017-01-11,2017-01-06,"Authorised","",""
"b33755c444c9c898fda1fa92e7f64917","Vacation",2016-11-13,"Days",3,3,0,"Kevan Lee",2017-01-11,2017-01-14,2016-11-14,"Authorised","Jade and I are thinking of booking a trip to Iceland instead of getting each other Christmas presents. ",""
"d8e10ed2c067f740833470f48d852958","Bereavement",2017-01-10,"Days",1.5,1.5,0,"Mick Mahady",2017-01-11,2017-01-13,2017-01-10,"Authorised","Attending a mass for my uncle early Wednesday evening, and attending his funeral on Thursday",""
"fc5da2b0acf6e5c98207396e9edaae8d","Holiday",2017-01-11,"Days",1,1,0,"Steven Cheng",2017-01-12,2017-01-13,2017-01-11,"Authorised","Public holiday in SL",""
"3a5e2d7d20f266dee1f3a2f5b84874b4","Personal day",2017-01-13,"Days",1,1,0,"Courtney Seiter",2017-01-13,2017-01-14,2017-01-17,"Authorised","",""
"0e2db05049d1fa69fc03950bb3b5c00c","Vacation",2017-01-04,"Days",0.5,0.5,0,"Åsa Nyström",2017-01-13,2017-01-14,2017-01-04,"Authorised","Taking the half-day afternoon for Amber's Birthday observed. ;) ",""
"0a294edffd9dbf490f0e3f585dece0ba","Personal day",2017-01-09,"Hours",5,4,0,"Ross Parmly",2017-01-13,2017-01-13,2017-01-09,"Authorised","I'll start earlier at 7am and wrap up earlier at 1pm for Simon's step-father's 50s birthday celebration :)",""
"bab12f40767fd89210755b943bc143e5","Family leave",2017-01-04,"Days",40,30,0,"Federico Weber",2017-01-16,2017-02-25,2017-01-04,"Authorised","Clelia birth :)",""
"29e99ba245bcd3e96ef37cecaba767fb","Holiday",2016-12-27,"Days",1,1,0,"Arielle Tannenbaum",2017-01-16,2017-01-17,2016-12-27,"Authorised","Martin Luther King volunteering",""
"1a0a1ea0165fdee3ce495fcb38c71c7e","Holiday",2017-01-04,"Days",1,1,0,"Todd Balsley",2017-01-16,2017-01-17,2017-01-04,"Authorised","Martin Luther King Jr. Day",""
"824115817fdd2011e89a9e3b5992da84","Holiday",2017-01-12,"Days",1,1,0,"Julian Winternheimer",2017-01-16,2017-01-17,2017-01-12,"Authorised","MLK Day",""
"74d90ded19160ce5c6f0ae272afba85e","Holiday",2017-01-12,"Days",1,1,0,"Kelly Vass",2017-01-16,2017-01-17,2017-01-12,"Authorised","",""
"ededb2f842258f5ce3a808d11517ed4e","Holiday",2017-01-09,"Days",1,1,0,"Ross Parmly",2017-01-16,2017-01-17,2017-01-09,"Authorised","MLK Day",""
"0e2db05049d1fa69fc03950bb3b5c00c","Holiday",2017-01-09,"Days",1,1,0,"Adam Farmer",2017-01-16,2017-01-17,2017-01-09,"Authorised","MLK Day (Buffer US Holiday)",""
"0029a61f8c9175eb65c6c64023298f19","Holiday",2017-01-09,"Days",1,1,0,"Daniel Feeney",2017-01-16,2017-01-17,2017-01-09,"Authorised","MLK Day",""
"808c843d9e6ed8ef5300987608d854d1","Holiday",2017-01-11,"Days",1,1,0,"Kevan Lee",2017-01-16,2017-01-17,2017-01-11,"Authorised","Civil Rights / Martin Luther King Day in the U.S. :) ",""
"1c8222869afbd2e788e3a1fa3cb76fd9","Vacation",2016-12-15,"Days",4,4,0,"Courtney Seiter",2017-01-16,2017-01-20,2016-12-21,"Authorised","Mini vacation with my family and parents to the Josua Tree national park and Los Angeles!",""
"2540f0d20d1e073ef8338baf81d3a428","Holiday",2016-12-15,"Days",1,1,0,"Carolyn Kopprasch",2017-01-16,2017-01-17,2016-12-15,"Authorised","This is a common bank holiday in the US (MLK day) and some friends are taking a long weekend, I'd love to join this if possible. :) ",""
"02e04ab165078b7cd714a9f8c8b2b5c3","Holiday",2017-01-06,"Days",1,1,0,"Courtney Seiter",2017-01-16,2017-01-17,2017-01-06,"Authorised","MLK day",""
"701d40d3979bda271f55ee8668fed9f0","Holiday",2017-01-12,"Days",1,1,0,"Bonnie Porter",2017-01-16,2017-01-17,2017-01-12,"Authorised","",""
"43943f3700666e99b0dd5e4e206823d9","Holiday",2017-01-03,"Days",1,1,0,"Darcy Peters",2017-01-16,2017-01-17,2017-01-03,"Authorised","Martin Luther King Day",""
"a7ea20db92ff37bdc2f29e4a4faf51e7","Holiday",2017-01-12,"Days",1,1,0,"Tigran Hakobyan",2017-01-16,2017-01-17,2017-01-12,"Authorised","MLK Day (federal holiday)",""
"453ad412b18746637e969f17f38acc2a","Holiday",2017-01-10,"Days",1,1,0,"Julia Cummings",2017-01-16,2017-01-17,2017-01-10,"Authorised","",""
"b861ff1d40ac5222cb3c9326f435f74d","Holiday",2017-01-12,"Days",1,1,0,"Katie Womersley",2017-01-16,2017-01-17,2017-01-12,"Authorised","MLK day",""
"f4450e26b88a2b25ff27de0908f4b819","Holiday",2017-01-06,"Days",1,1,0,"Karinna Briseno",2017-01-16,2017-01-17,2017-01-06,"Authorised","",""
"4e2a091fa21b02dbc83223e64198e724","Holiday",2017-01-10,"Days",1,1,0,"Brian Peters",2017-01-16,2017-01-17,2017-01-10,"Authorised","MLK Day :) ",""
"70e39b4dc74375bb29e15606ca933f0e","Vacation",2016-11-18,"Days",5,5,0,"Katie Womersley",2017-01-16,2017-01-21,2016-11-18,"Authorised","Caribbean Cruise! (Still need to write up a discourse for this)",""
"32f6c2a1ab98d7699199b3385664862d","Bereavement",2017-01-10,"Days",0.5,0.5,0,"Tom Redman",2017-01-16,2017-01-17,2017-01-10,"Authorised","Krista's family friend's funeral",""
"91032d92f2a5222b0a36054ee078a361","Vacation",2016-12-20,"Days",8,6,0,"Tyler Wanlass",2017-01-18,2017-01-26,2016-12-20,"Authorised","So sorry Tyler ! I took Holiday instead of Vacation and I thing the approval didn't go to your inbox?",""
"72a733eab6a7378f99fa3a2560af4e56","Vacation",2016-12-27,"Days",1,1,0,"Sunil Sadasivan",2017-01-19,2017-01-20,2016-12-27,"Authorised","Traveling to Big Island for lava hike",""
"c11aea303186c454a838388c27ce8fcd","Bereavement",2017-01-11,"Days",1,1,0,"Tom Dunn",2017-01-20,2017-01-21,2017-01-11,"Authorised","Hi Joel, would it be ok to book this off so I can attend Elly's grandmother's funeral in Leicester? It's a couple of hours driving so thinking of taking the whole day if that's ok. Keen to make sure I'm not missed that day :) Cheers! ",""
"3a5e2d7d20f266dee1f3a2f5b84874b4","Bereavement",2017-01-17,"Days",1,1,0,"Maxime Berthelot",2017-01-20,2017-01-21,2017-01-17,"Authorised","",""
"47fcea40b79942741413a84dd0627c3c","Holiday",2017-01-16,"Days",1,1,0,"Emily Plummer",2017-01-20,2017-01-21,2017-01-16,"Authorised","",""
"72a733eab6a7378f99fa3a2560af4e56","Personal day",2017-01-21,"Days",1,1,0,"Courtney Seiter",2017-01-23,2017-01-24,2017-01-31,"Authorised","Settling in SF! Getting social security number, phone numbers etc :D",""
"29e99ba245bcd3e96ef37cecaba767fb","Wellness Day",2017-01-20,"Days",0.5,0.5,0,"Kevan Lee",2017-01-24,2017-01-24,2017-01-21,"Authorised","2 preventative doctor's appointments!",""
"d8e10ed2c067f740833470f48d852958","Personal day",2017-01-24,"Days",0.5,0.5,0,"Courtney Seiter",2017-01-25,2017-01-26,2017-01-31,"Authorised","Hey Ross! I feel it would be good to start adding my half days to Timetastic so the rest of the team know when I'm taking my half day each week. If that doesn't feel needed or feel like the best approach, feel free to ignore this and we'll chat in our sync today :)",""
"47f0146c1c1b31dbb716cfa371047099","Holiday",2017-01-15,"Days",1,1,0,"Paul Thomson",2017-01-26,2017-01-27,2017-01-15,"Authorised","Australia Day",""
"036bfcc26928e4bd099ff3347164933a","Holiday",2017-01-16,"Days",1,1,0,"Mike Eckstein",2017-01-26,2017-01-27,2017-01-16,"Authorised","Australia Day (National Holiday) :)",""
"683329f42ab8111ed13b65b399ae34ad","Holiday",2017-01-24,"Days",1,1,0,"Eric Khun",2017-01-27,2017-01-28,2017-01-24,"Authorised","Chinese New Year , usually 7 days, but I'll take only this day since it's the most important with Saturday :)",""
